"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.2","log2fold_change","Auc"
"49","Akt1","hurdle",0.179618189811832,-1.3646777,0.4329594,1.7976371,0.66
"759","Tmem39b","hurdle",0.323484918966842,-1.7510752,-0.7369656,1.0141096,0.659
"424","Man1b1","hurdle",0.359599919044143,-1.4921822,-0.2344653,1.2577169,0.659
"58","Apbb1","hurdle",0.342670738402479,-1.786965,-0.7369656,1.0499994,0.659
"13","2410002F23Rik","hurdle",0.342670738402469,-1.786965,-0.7369656,1.0499994,0.659
"795","Ubald2","hurdle",0.00286198060685293,-0.7725018,1.0703893,1.8428911,0.658
"642","Rrn3","hurdle",0.388045647144504,-1.4628581,-0.2344653,1.2283928,0.658
"630","Rnaset2a","hurdle",0.339507344003528,-1.7689085,-0.7369656,1.0319429,0.658
"622","Rhou","hurdle",0.364502219688444,-1.4774457,-0.2344653,1.2429804,0.658
"252","Fbxl3","hurdle",0.339507344003518,-1.7689085,-0.7369656,1.0319429,0.658
"156","Chkb","hurdle",0.339507344003528,-1.7689085,-0.7369656,1.0319429,0.658
"96","Baiap2","hurdle",0.364502219688444,-1.4774457,-0.2344653,1.2429804,0.658
"806","Ubxn8","hurdle",0.377689626546729,-1.4628581,-0.2344653,1.2283928,0.657
"672","Sipa1l1","hurdle",0.344314215957027,-1.4628581,-0.2344653,1.2283928,0.657
"593","Ptprk","hurdle",0.369213903244819,-1.786965,-0.7369656,1.0499994,0.657
"267","Gadd45g","hurdle",0.416988276688359,-1.3511819,-0.2344653,1.1167166,0.657
"157","Chmp6","hurdle",0.387399435177912,-1.4484166,-0.2344653,1.2139513,0.657
"153","Cep290","hurdle",0.335885615105889,-1.7510752,-0.7369656,1.0141096,0.657
"79","Asph","hurdle",0.353534207098953,-1.7689085,-0.7369656,1.0319429,0.657
"798","Ube2j2","hurdle",0.0143620529243282,-0.9957939,0.4329594,1.4287533,0.656
"785","Tsnax","hurdle",0.367133351239423,-1.7689085,-0.7369656,1.0319429,0.656
"664","Sfmbt2","hurdle",0.419334755285809,-1.3511819,-0.2344653,1.1167166,0.656
"870","Zzz3","hurdle",0.145167608980425,-1.4199602,0.1375035,1.5574637,0.655
"675","Skiv2l2","hurdle",0.112755161034464,-1.0602106,0.1375035,1.1977141,0.655
"383","Klf13","hurdle",0.0540629787302901,-0.9442267,0.4329594,1.3771861,0.655
"185","D15Ertd621e","hurdle",0.394274591970436,-1.4341182,-0.2344653,1.1996529,0.655
"331","Hnrnpll","hurdle",0.392596920203863,-1.7689085,-0.7369656,1.0319429,0.654
"225","Ehbp1l1","hurdle",0.350863040920903,-1.4484166,-0.2344653,1.2139513,0.654
"222","Edc3","hurdle",0.407268664771512,-1.4199602,-0.2344653,1.1854949,0.654
"40","Adrbk1","hurdle",0.363727266439171,-1.4484166,-0.2344653,1.2139513,0.654
"8","1700071K01Rik","hurdle",0.415530754010871,-1.4059397,-0.2344653,1.1714744,0.654
"829","Vps4a","hurdle",0.391213207577507,-1.7510752,-0.7369656,1.0141096,0.653
"443","Mesdc2","hurdle",0.355020216093765,-1.4199602,-0.2344653,1.1854949,0.653
"381","Kin","hurdle",0.367621146693681,-1.4341182,-0.2344653,1.1996529,0.653
"651","Scaf8","hurdle",0.322278622274448,-1.4341182,-0.2344653,1.1996529,0.652
"272","Gas2l1","hurdle",0.405947933344431,-1.4059397,-0.2344653,1.1714744,0.652
"206","Dnph1","hurdle",0.354242629637022,-1.4341182,-0.2344653,1.1996529,0.652
"59","Apoa1bp","hurdle",0.354242629637012,-1.4341182,-0.2344653,1.1996529,0.652
"766","Tor1aip2","hurdle",0.212254959464298,-1.0063322,0.1375035,1.1438357,0.651
"557","Pitpna","hurdle",0.000106098798166662,-0.7546243,1.0703893,1.8250136,0.651
"203","Dnm1l","hurdle",0.249994379929662,-1.3245632,0.1375035,1.4620667,0.651
"849","Zfp142","hurdle",0.433168248950849,-1.3646777,-0.2344653,1.1302124,0.65
"695","Smarca5-ps","hurdle",0.0570649539451252,-0.8653713,0.4329594,1.2983307,0.65
"257","Flot2","hurdle",0.39016218994676,-1.3920542,-0.2344653,1.1575889,0.65
"74","Armc1","hurdle",0.199833680361683,-1.2350848,0.4329594,1.6680442,0.65
"359","Irak1","hurdle",0.378098983066672,-1.3920542,-0.2344653,1.1575889,0.649
"209","Dsg2","hurdle",0.431727954180156,-1.3511819,-0.2344653,1.1167166,0.648
"537","Pcmtd1","hurdle",0.441302574083893,-1.3511819,-0.2344653,1.1167166,0.647
"519","Nudt1","hurdle",0.469887354157575,-1.2984267,-0.2344653,1.0639614,0.645
"434","Mark2","hurdle",0.102817685276496,-0.9442267,0.1375035,1.0817302,0.645
"416","Lrrc47","hurdle",0.450668426584496,-1.3245632,-0.2344653,1.0900979,0.645
"106","Btbd9","hurdle",0.418310755243458,-1.3378111,-0.2344653,1.1033458,0.645
"63","Appbp2","hurdle",0.430326690125909,-1.3378111,-0.2344653,1.1033458,0.645
"19","4930402H24Rik","hurdle",0.0720701661124989,-0.8181894,0.4329594,1.2511488,0.645
"500","Nelfb","hurdle",0.449046027467748,-1.2984267,-0.2344653,1.0639614,0.643
"784","Tsg101","hurdle",0.236333003754651,-0.9141486,0.1375035,1.0516521,0.642
"567","Polr2b","hurdle",0.0281691811734297,-0.8089354,0.4329594,1.2418948,0.642
"730","Tatdn2","hurdle",0.429096522475427,-1.2984267,-0.2344653,1.0639614,0.641
"451","Midn","hurdle",0.228335955008532,-1.2350848,0.1375035,1.3725883,0.641
"227","Eif4enif1","hurdle",0.212851885088382,-1.2475327,0.1375035,1.3850362,0.641
"23","9430083A17Rik","hurdle",0.441697455240692,-1.2984267,-0.2344653,1.0639614,0.641
"415","Lrrc20","hurdle",0.492939211272257,-1.2350848,-0.2344653,1.0006195,0.639
"378","Kif4","hurdle",0.257604697816015,-0.8749957,0.1375035,1.0124992,0.639
"160","Cir1","hurdle",0.476135312865559,-1.2475327,-0.2344653,1.0130674,0.638
"85","Atp6v1b2","hurdle",0.208478317797187,-0.8653713,0.1375035,1.0028748,0.638
"814","Usf2","hurdle",0.465591621884839,-1.2600888,-0.2344653,1.0256235,0.637
"729","Taok1","hurdle",0.478726888211013,-1.2475327,-0.2344653,1.0130674,0.637
"643","Rrs1","hurdle",0.489953608527061,-1.2350848,-0.2344653,1.0006195,0.637
"852","Zfp318","hurdle",0.4685816159381,-1.2475327,-0.2344653,1.0130674,0.636
"846","Zfml","hurdle",0.458927667644495,-1.2350848,-0.2344653,1.0006195,0.634
"746","Timm8a1","hurdle",0.443997687189569,-1.2350848,-0.2344653,1.0006195,0.634
"612","Rbm38","hurdle",0.216692196502981,-1.071232,0.4329594,1.5041914,0.633
"697","Smchd1","hurdle",0.304972287780117,-1.1161794,0.1375035,1.2536829,0.632
"507","Nle1","hurdle",0.28835601315034,-1.1276385,0.1375035,1.265142,0.632
"704","Snrnp48","hurdle",0.362107920318037,-1.0823383,0.1375035,1.2198418,0.631
"152","Cep170b","hurdle",0.33179359082695,-1.0935307,0.1375035,1.2310342,0.631
"666","Sft2d1","hurdle",0.375874052427725,-1.0602106,0.1375035,1.1977141,0.63
"628","Rn4.5s","hurdle",0.547180924170585,3.383465,4.482203,1.098738,0.624
"277","Gigyf2","hurdle",0.327435332010135,-1.0384172,0.1375035,1.1759207,0.624
"809","Uggt2","hurdle",0.372022764559574,-1.0063322,0.1375035,1.1438357,0.623
"867","Zscan4d","hurdle",0.169705512281446,-3.125339,-1.514573,1.610766,0.618
"276","Gga2","hurdle",0.354135305296068,-0.9543938,0.1375035,1.0918973,0.615
"44","Agpat6","hurdle",0.334399156613029,-0.9543938,0.1375035,1.0918973,0.614
"735","Tcf7l1","hurdle",0.21385308474929,-0.9042603,0.4329594,1.3372197,0.613
"817","Usp20","hurdle",0.259524079022246,-2.993695,-1.514573,1.479122,0.612
"739","Tfeb","hurdle",0.145636724302657,-2.8349977,-0.2344653,2.6005324,0.61
"782","Trpc6","hurdle",0.283251871899749,-2.873066,-1.514573,1.358493,0.609
"456","Mmaa","hurdle",0.273935372140059,-2.7979084,-0.7369656,2.0609428,0.609
"445","Mfap1a","hurdle",0.321254432636829,-0.9141486,0.1375035,1.0516521,0.609
"526","Otud5","hurdle",0.403282721219697,-0.8749957,0.1375035,1.0124992,0.608
"123","Ccdc184","hurdle",0.314202565679969,-2.873066,-1.514573,1.358493,0.608
"645","Rtn2","hurdle",0.0771747614318912,-2.7617487,0.1375035,2.8992522,0.607
"617","Rec114","hurdle",0.337847397105172,-2.797908,-1.514573,1.283335,0.606
"305","Gpr157","hurdle",0.341040511794429,-2.834998,-1.514573,1.320425,0.606
"4","1700007K13Rik","hurdle",0.337847397105185,-2.797908,-1.514573,1.283335,0.606
"721","Stil","hurdle",0.304921112860597,-2.6584089,-0.7369656,1.9214433,0.604
"670","Sik1","hurdle",0.30974948222719,-2.6255443,-0.7369656,1.8885787,0.603
"553","Pigc","hurdle",0.150459252217382,-2.6255443,-0.2344653,2.391079,0.603
"220","Ecscr","hurdle",0.391129027223487,-2.726473,-1.514573,1.2119,0.603
"621","Rgs12","hurdle",0.387239798251757,-2.69204,-1.514573,1.177467,0.602
"193","Ddit3","hurdle",0.381773719966479,-2.658409,-1.514573,1.143836,0.602
"186","D17Wsu92e","hurdle",0.223023765421101,-0.8089354,0.4329594,1.2418948,0.602
"777","Trit1","hurdle",0.41733913227647,-2.726473,-1.514573,1.2119,0.601
"683","Slc27a2","hurdle",0.417339132276479,-2.726473,-1.514573,1.2119,0.601
"524","Orai3","hurdle",0.417339132276509,-2.726473,-1.514573,1.2119,0.601
"414","Lrp11","hurdle",0.418410602453805,-2.761749,-1.514573,1.247176,0.601
"139","Cdc42se1","hurdle",0.1784977436548,-0.8275031,0.4329594,1.2604625,0.601
"851","Zfp260","hurdle",0.414350518382823,-2.69204,-1.514573,1.177467,0.6
"265","G6pc3","hurdle",0.414350518382814,-2.69204,-1.514573,1.177467,0.6
"243","Exo5","hurdle",0.316501658652302,-2.5619792,-0.7369656,1.8250136,0.6
"127","Ccdc85a","hurdle",0.414350518382817,-2.69204,-1.514573,1.177467,0.6
"36","Acvr1","hurdle",0.412100206078843,-2.658409,-1.514573,1.143836,0.6
"598","Pycr1","hurdle",0.441424391420536,-2.69204,-1.514573,1.177467,0.599
"590","Ptges2","hurdle",0.441424391420533,-2.69204,-1.514573,1.177467,0.599
"528","Pan3","hurdle",0.318573914525033,-2.5312169,-0.7369656,1.7942513,0.599
"345","Il1rl1","hurdle",0.438493138341333,-2.658409,-1.514573,1.143836,0.599
"15","2610037D02Rik","hurdle",0.442476290818993,-2.726473,-1.514573,1.2119,0.599
"589","Pstpip1","hurdle",0.366379632340889,-2.4715929,-0.7369656,1.7346273,0.598
"614","Rcn3","hurdle",0.4619825383163,-2.625544,-1.514573,1.110971,0.597
"301","Golga1","hurdle",0.457495872256816,-2.593412,-1.514573,1.078839,0.596
"245","F420014N23Rik","hurdle",0.320446446840693,-2.4715929,-0.7369656,1.7346273,0.596
"476","Msx2","hurdle",0.486302865778646,-2.593412,-1.514573,1.078839,0.595
"325","Hist1h1a","hurdle",0.484832085164174,-2.593412,-1.514573,1.078839,0.595
"312","Gstk1","hurdle",0.487659188468918,-2.625544,-1.514573,1.110971,0.595
"288","Gm15645","hurdle",0.48483208516416,-2.593412,-1.514573,1.078839,0.595
"271","Galnt13","hurdle",0.484832085164181,-2.593412,-1.514573,1.078839,0.595
"118","Casp2","hurdle",0.48765918846889,-2.625544,-1.514573,1.110971,0.595
"77","Asap2","hurdle",0.48271020364177,-2.561979,-1.514573,1.047406,0.595
"582","Prom1","hurdle",0.509833295106221,-2.593412,-1.514573,1.078839,0.594
"421","Lyplal1","hurdle",0.510832812917518,-2.625544,-1.514573,1.110971,0.594
"289","Gm16982","hurdle",0.320368176710241,-2.4426803,-0.7369656,1.7057147,0.594
"119","Casz1","hurdle",0.510832812917518,-2.625544,-1.514573,1.110971,0.594
"66","Arhgap23","hurdle",0.480430184013277,-2.561979,-1.514573,1.047406,0.594
"60","Apob","hurdle",0.350547512573703,-2.4143356,-0.7369656,1.67737,0.594
"26","A630033H20Rik","hurdle",0.350547512573703,-2.4143356,-0.7369656,1.67737,0.594
"725","Syt13","hurdle",0.504969898790635,-2.531217,-1.514573,1.016644,0.593
"714","Srd5a3","hurdle",0.507054101765012,-2.561979,-1.514573,1.047406,0.593
"633","Rnf144a","hurdle",0.502732004527336,-2.531217,-1.514573,1.016644,0.593
"545","Pex16","hurdle",0.507054101765034,-2.561979,-1.514573,1.047406,0.593
"494","Ndc1","hurdle",0.507054101765012,-2.561979,-1.514573,1.047406,0.593
"207","Dppa3","hurdle",0.504969898790613,-2.531217,-1.514573,1.016644,0.593
"665","Sfrp1","hurdle",0.531393585919365,-2.561979,-1.514573,1.047406,0.592
"446","Mfi2","hurdle",0.531393585919387,-2.561979,-1.514573,1.047406,0.592
"413","Lrp1","hurdle",0.53139358591938,-2.561979,-1.514573,1.047406,0.592
"293","Gm2382","hurdle",0.532377238697503,-2.593412,-1.514573,1.078839,0.592
"286","Gm13152","hurdle",0.531393585919395,-2.561979,-1.514573,1.047406,0.592
"251","Fam72a","hurdle",0.531393585919387,-2.561979,-1.514573,1.047406,0.592
"673","Sipa1l3","hurdle",0.528660070934613,-2.531217,-1.514573,1.016644,0.591
"626","Ric3","hurdle",0.528660070934628,-2.531217,-1.514573,1.016644,0.591
"513","Nqo1","hurdle",0.378991766348064,-2.3324973,-0.7369656,1.5955317,0.591
"372","Kcnk5","hurdle",0.113686286027761,-2.2056411,0.1375035,2.3431446,0.591
"341","Ift57","hurdle",0.349884656192676,-2.3592642,-0.7369656,1.6222986,0.591
"100","BC017643","hurdle",0.450847293021009,-2.2804088,-0.7369656,1.5434432,0.591
"39","Adprhl2","hurdle",0.528660070934598,-2.531217,-1.514573,1.016644,0.591
"9","2010015L04Rik","hurdle",0.379241707482764,-2.3324973,-0.7369656,1.5955317,0.591
"647","Rxra","hurdle",0.552350553062885,-2.531217,-1.514573,1.016644,0.59
"609","Rasip1","hurdle",0.552350553062885,-2.531217,-1.514573,1.016644,0.59
"479","Mthfs","hurdle",0.553318959548685,-2.561979,-1.514573,1.047406,0.59
"356","Inpp5f","hurdle",0.405915930453898,-2.306218,-0.7369656,1.5692524,0.59
"254","Fcrl5","hurdle",0.552350553062861,-2.531217,-1.514573,1.016644,0.59
"149","Cel","hurdle",0.552350553062869,-2.531217,-1.514573,1.016644,0.59
"41","Adtrp","hurdle",0.316724492204398,-2.3592642,-0.7369656,1.6222986,0.59
"576","Ppwd1","hurdle",0.573667881513827,-2.531217,-1.514573,1.016644,0.589
"395","Lamp2","hurdle",0.405956352444329,-2.2804088,-0.7369656,1.5434432,0.589
"304","Gpc4","hurdle",0.573667881513802,-2.531217,-1.514573,1.016644,0.589
"27","AA388235","hurdle",0.346978508126123,-2.306218,-0.7369656,1.5692524,0.589
"529","Pank1","hurdle",0.377228976175569,-2.2804088,-0.7369656,1.5434432,0.588
"61","Apof","hurdle",0.104398890115379,-2.2550533,-0.2344653,2.020588,0.587
"441","Mef2a","hurdle",0.373381121052849,-2.2301356,-0.7369656,1.49317,0.585
"18","4921524J17Rik","hurdle",0.305625365952321,-2.2550533,-0.7369656,1.5180877,0.585
"669","Shroom2","hurdle",0.339192070508778,-2.2301356,-0.7369656,1.49317,0.584
"204","Dnmbp","hurdle",0.429866349293496,-2.1815554,-0.7369656,1.4445898,0.584
"819","Usp38","hurdle",0.36777725354257,-2.1815554,-0.7369656,1.4445898,0.583
"282","Gldnos","hurdle",0.301999125958805,-2.2301356,-0.7369656,1.49317,0.583
"140","Cdc7","hurdle",0.301999125958796,-2.2301356,-0.7369656,1.49317,0.583
"708","Specc1","hurdle",0.42606647884839,-2.134558,-0.7369656,1.3975924,0.582
"373","Kctd17","hurdle",0.399553786307708,-2.1578653,-0.7369656,1.4208997,0.582
"165","Cln3","hurdle",0.332165956331519,-2.1815554,-0.7369656,1.4445898,0.582
"804","Ubqln2","hurdle",0.394830117114094,-2.134558,-0.7369656,1.3975924,0.581
"649","Sbds","hurdle",0.288880125816448,-0.6190603,0.4329594,1.0520197,0.581
"523","Ocel1","hurdle",0.394830117114094,-2.134558,-0.7369656,1.3975924,0.581
"70","Arid5b","hurdle",0.364409121703546,-2.1578653,-0.7369656,1.4208997,0.581
"599","R3hdm2","hurdle",0.42046987131217,-2.0890433,-0.7369656,1.3520777,0.579
"459","Mms22l","hurdle",0.289599388675178,-2.1578653,-0.7369656,1.4208997,0.579
"686","Slc35g1","hurdle",0.281165024615882,-0.6029766,0.4329594,1.035936,0.578
"303","Gpank1","hurdle",0.38773470558499,-2.0890433,-0.7369656,1.3520777,0.578
"298","Gng12","hurdle",0.356706075676542,-2.1116211,-0.7369656,1.3746555,0.578
"428","Mapkapk3","hurdle",0.383704602624476,-2.0668134,-0.7369656,1.3298478,0.577
"374","Kctd20","hurdle",0.352431453091675,-2.0890433,-0.7369656,1.3520777,0.577
"197","Dhrs4","hurdle",0.35243145309168,-2.0890433,-0.7369656,1.3520777,0.577
"129","Ccdc93","hurdle",0.244473255155586,-2.134558,-0.7369656,1.3975924,0.577
"10","2310022A10Rik","hurdle",0.347911899297979,-2.0668134,-0.7369656,1.3298478,0.576
"732","Tbc1d17","hurdle",0.134614921665267,-1.9811683,-0.2344653,1.746703,0.575
"455","Mkl2","hurdle",0.412010419168854,-2.0233554,-0.7369656,1.2863898,0.575
"167","Clock","hurdle",0.379391700376836,-2.0449207,-0.7369656,1.3079551,0.575
"778","Trmt10a","hurdle",0.0626533611696681,-2.0449207,-0.2344653,1.8104554,0.574
"810","Unc119","hurdle",0.305032760806811,-2.0449207,-0.7369656,1.3079551,0.573
"783","Tsen54","hurdle",0.305032760806815,-2.0449207,-0.7369656,1.3079551,0.573
"188","D830031N03Rik","hurdle",0.305032760806824,-2.0449207,-0.7369656,1.3079551,0.573
"181","Cwc27","hurdle",0.433582179721957,-1.9811683,-0.7369656,1.2442027,0.573
"138","Cdc42bpa","hurdle",0.338239209943678,-2.0233554,-0.7369656,1.2863898,0.573
"680","Slc25a33","hurdle",0.429210618491922,-1.9605286,-0.7369656,1.223563,0.572
"30","Abhd11","hurdle",0.0554268275945235,-2.0021077,-0.2344653,1.7676424,0.572
"449","Mgat2","hurdle",0.368849888095104,-1.9811683,-0.7369656,1.2442027,0.571
"332","Hoxa5","hurdle",0.365017945898548,-1.9811683,-0.7369656,1.2442027,0.571
"790","Txndc9","hurdle",0.0108699612704192,-0.05145372,1.07038933,1.12184305,0.57
"102","Bex6","hurdle",0.255027466934744,-2.0021077,-0.7369656,1.2651421,0.57
"369","Josd2","hurdle",0.322485367933758,-1.9605286,-0.7369656,1.223563,0.569
"125","Ccdc6","hurdle",0.289287941123169,-1.9811683,-0.7369656,1.2442027,0.569
"779","Trmt1l","hurdle",0.450519048336305,-1.9003239,-0.7369656,1.1633583,0.568
"770","Traf3","hurdle",0.499410365513074,-1.8615395,-0.7369656,1.1245739,0.568
"544","Pet112","hurdle",0.414565872177088,-1.9003239,-0.7369656,1.1633583,0.568
"429","Mapkapk5","hurdle",0.385178486553875,-1.9201143,-0.7369656,1.1831487,0.568
"46","AI506816","hurdle",0.453100812880448,-1.9003239,-0.7369656,1.1633583,0.568
"20","4930474G06Rik","hurdle",0.385178486553889,-1.9201143,-0.7369656,1.1831487,0.568
"843","Zcchc7","hurdle",0.348978138166027,-1.9201143,-0.7369656,1.1831487,0.567
"572","Ppic","hurdle",0.47225380101604,-1.8615395,-0.7369656,1.1245739,0.567
"171","Coq3","hurdle",0.445812931519951,-1.8808014,-0.7369656,1.1438358,0.567
"164","Clec2d","hurdle",0.348978138166042,-1.9201143,-0.7369656,1.1831487,0.567
"616","Rcor2","hurdle",0.409251256659766,-1.8808014,-0.7369656,1.1438358,0.566
"431","Mapt","hurdle",0.437480219883032,-1.8615395,-0.7369656,1.1245739,0.566
"360","Irak1bp1","hurdle",0.34335665609996,-1.9003239,-0.7369656,1.1633583,0.566
"511","Npat","hurdle",0.305705893082985,-1.9003239,-0.7369656,1.1633583,0.565
"205","Dnmt3a","hurdle",0.4077071028401,-1.8615395,-0.7369656,1.1245739,0.565
"218","E4f1","hurdle",0.337627648498841,-1.8808014,-0.7369656,1.1438358,0.564
"512","Nptn","hurdle",0.336857285110864,-1.8615395,-0.7369656,1.1245739,0.563
"262","Ftx","hurdle",0.299962874422816,-1.8808014,-0.7369656,1.1438358,0.563
"596","Pus7","hurdle",0.171200651035538,-0.480381,0.6780719,1.1584529,0.562
"570","Ppap2a","hurdle",0.0353985099325135,-1.8615395,-0.2344653,1.6270742,0.562
"328","Hmgxb3","hurdle",0.457295474135708,-1.8052503,-0.7369656,1.0682847,0.562
"28","Aar2","hurdle",0.261577226935157,-1.8808014,-0.7369656,1.1438358,0.562
"780","Trnt1","hurdle",0.0674163333948726,-1.786965,-0.2344653,1.5524997,0.56
"555","Pigx","hurdle",0.414964950389634,-1.786965,-0.7369656,1.0499994,0.56
"768","Tpst2","hurdle",0.0397920319458823,-1.8052503,-0.2344653,1.570785,0.559
"644","Rs5-8s1","hurdle",0.385029610917002,-1.786965,-0.7369656,1.0499994,0.559
"370","Kansl1","hurdle",0.408958252835101,-1.7689085,-0.7369656,1.0319429,0.559
"192","Dcaf8","hurdle",0.408958252835078,-1.7689085,-0.7369656,1.0319429,0.559
"855","Zfp532","hurdle",0.344551168891927,-1.786965,-0.7369656,1.0499994,0.558
"472","Mrps2","hurdle",0.374199286993344,-1.7689085,-0.7369656,1.0319429,0.558
"464","Mpp7","hurdle",0.440532966866191,-1.7510752,-0.7369656,1.0141096,0.558
"258","Fosb","hurdle",0.104165293946289,-1.6818679,-0.2344653,1.4474026,0.558
"691","Slfn8","hurdle",0.035059129869588,-1.7689085,-0.2344653,1.5344432,0.557
"122","Ccdc125","hurdle",0.379779608666496,-1.7510752,-0.7369656,1.0141096,0.557
"525","Orc4","hurdle",0.332197398525934,-1.7510752,-0.7369656,1.0141096,0.556
"113","Cant1","hurdle",0.332197398525934,-1.7510752,-0.7369656,1.0141096,0.556
"868","Zxda","hurdle",0.259008862718253,-1.7510752,-0.7369656,1.0141096,0.554
"724","Suv39h1","hurdle",0.120521597013679,-1.6320576,-0.2344653,1.3975923,0.554
"534","Pbk","hurdle",0.140031619424966,-1.5682111,-0.2344653,1.3337458,0.554
"32","Abhd6","hurdle",0.00600161696861652,-1.6484707,0.1375035,1.7859742,0.55
"556","Pip4k2c","hurdle",0.00854081461995332,-1.5839098,0.1375035,1.7214133,0.547
"753","Tmem120a","hurdle",0.103081457512124,-1.4921822,-0.2344653,1.2577169,0.545
"473","Mrps22","hurdle",0.0298537684689245,-1.5682111,-0.2344653,1.3337458,0.543
"385","Klf2","hurdle",0.19563071002005,-1.4059397,-0.2344653,1.1714744,0.543
"836","Wdr89","hurdle",0.0563499587698632,-1.5070708,-0.2344653,1.2726055,0.541
"723","Strbp","hurdle",0.127724047788676,-1.3511819,-0.2344653,1.1167166,0.536
"244","Exoc3","hurdle",0.0475059925003654,-1.378301,-0.2344653,1.1438357,0.532
"518","Nubp2","hurdle",0.0324218941302964,-1.2350848,0.1375035,1.3725883,0.529
"366","Jak1","hurdle",0.0767955532513378,-1.2600888,-0.2344653,1.0256235,0.523
"797","Ube2h","hurdle",0.0131486394212727,-1.2475327,-0.2344653,1.0130674,0.514
